交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2018-02-13 11:43:05,微信红包,HL,"/",收入,20.00,/,已存入零钱,1000039401000802127021610814910	,1000039401201802127021610814910	,"/"
2018-02-10 02:30:04,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4200000092201802100198631167	,product_20180210108885094	,"/"
2018-02-03 19:08:34,微信红包,/,"/",支出,200.00,交通银行(1797),支付成功,100003940118020300071131902732322352	,1000039401201802036025358606488	,"/"
2018-02-03 10:24:47,微信红包,/,"/",支出,200.00,交通银行(1797),支付成功,100003940118020300071131901854539352	,1000039401201802036007105549835	,"/"
2018-02-02 19:26:22,微信红包,Andrea21,"/",收入,6.00,/,已存入零钱,1000039401000802027025074716190	,1000039401201802027025074716190	,"/"
2018-01-27 16:04:36,扫二维码付款,过去,"收款方备注:二维码收款",支出,16.00,零钱,支付成功,100005030118012700071131988928205352	,1000050301201801270710349171926	,"/"
2018-01-27 10:20:23,商户消费,西部机场畅想旅行,"西安机场巴士-(咸阳机场—西安市区(通用))-购票(畅想旅行)",支出,25.00,零钱,支付成功,4200000072201801271609878300	,J097612018012710201793545051	,"/"
2018-01-25 12:00:02,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4200000083201801250499429272	,product_20180125170366320	,"/"
2018-01-23 10:34:14,商户消费,充值服务,"王者荣耀点券",支出,64.60,零钱,支付成功,4200000092201801239130254841	,product_20180123138925281	,"/"
2018-01-20 11:29:12,微信红包,明睿,"/",收入,18.00,/,已存入零钱,1000039501000801206008817443249	,1000039501201801206008817443249	,"/"
2018-01-20 10:22:04,微信红包,博士,"/",收入,28.88,/,已存入零钱,1000039501000801206007149052030	,1000039501201801206007149052030	,"/"
2018-01-20 10:21:24,微信红包,我懂你,"/",收入,99.99,/,已存入零钱,1000039501000801206007005593920	,1000039501201801206007005593920	,"/"
2018-01-18 09:29:00,微信红包,/,"/",支出,1.20,零钱,支付成功,100003950118011800071133549999986352	,1000039501201801186005785228261	,"/"
2018-01-12 21:16:41,群收款,马苗苗,"/",支出,58.14,交通银行,支付成功,100004950118011200071131752674680352	,10000495010378011250000870319	,"/"
2018-01-10 20:30:55,微信红包,将,"/",收入,2.20,/,已存入零钱,1000039501000801107027852550765	,1000039501201801107027852550765	,"/"
2018-01-10 20:30:02,微信红包,博玉,"/",收入,1.10,/,已存入零钱,1000039501000801107026710205754	,1000039501201801107026710205754	,"/"
2018-01-09 18:00:39,商户消费,inwow-印娃,"印娃订单124002225",支出,0.90,零钱,支付成功,4200000063201801091005083122	,124002225	,"/"
2018-01-09 17:54:40,商户消费,inwow-印娃,"印娃订单124002163",支出,0.20,零钱,支付成功,4200000080201801091119487261	,124002163	,"/"
2018-01-07 18:06:40,微信红包,/,"/",支出,20.00,零钱,支付成功,100003940118010700071131339072682352	,1000039401201801076024667798026	,"/"
2018-01-06 18:00:35,微信红包,/,"/",支出,8.00,零钱,支付成功,100003940118010600071131835996517352	,1000039401201801066024638068294	,"/"
2018-01-03 14:08:07,微信红包,/,"/",支出,23.00,零钱,支付成功,100003940118010300071131232260698352	,1000039401201801036015277382940	,"/"
2018-01-01 22:03:30,转账,江文韬,"转账备注:微信转账",收入,9.00,/,已存入零钱,1000050201201801010300621619641	,/	,"/"
2018-01-01 09:34:33,商户消费,充值服务,"王者荣耀点券",支出,64.60,交通银行(1797),支付成功,4200000038201801015704166520	,product_20180101128667098	,"/"
2018-01-01 00:29:33,微信红包,/,"/",支出,18.00,零钱,支付成功,100003950118010100071131330350540352	,1000039501201801016008435452597	,"/"
2018-01-01 00:26:04,微信红包,杨甫,"/",收入,20.18,/,已存入零钱,1000039501000801016007166058778	,1000039501201801016007166058778	,"/"
2017-12-31 22:36:09,微信红包,/,"/",支出,6.66,零钱,支付成功,100003950117123100071131329896322352	,1000039501201712316051249627610	,"/"
2017-12-31 22:24:38,二维码收款,陈笠鸥,"收款方备注:二维码收款",收入,0.66,零钱,已存入零钱,1000050301201712311820534113857	,/	,"/"
2017-12-31 21:54:29,群收款,李小建,"/",支出,3.13,零钱,支付成功,100004950117123100071131329745982352	,10000495010127123190000981057	,"/"
2017-12-31 21:48:44,群收款,毛俊峰,"/",支出,27.12,零钱,支付成功,100004950117123100071131329723697352	,10000495010307123110000889646	,"/"
2017-12-31 21:39:37,微信红包,东南偏北,"/",收入,11.57,/,已存入零钱,1000039501001712317039401367010	,1000039501201712317039401367010	,"/"
2017-12-31 21:37:55,微信红包,/,"/",支出,5.00,零钱,支付成功,100003950117123100071131329681204352	,1000039501201712316046005083413	,"/"
2017-12-31 21:35:30,微信红包,将,"/",收入,2.20,/,已存入零钱,1000039501002712317038923762954	,1000039501201712317038923762954	,"/"
2017-12-31 21:34:44,微信红包,/,"/",支出,8.00,零钱,支付成功,100003950117123100071131329668641352	,1000039501201712316043699663668	,"/"
2017-12-31 21:32:44,微信红包,刘子瑞,"/",收入,3.49,/,已存入零钱,1000039501000712317041494422011	,1000039501201712317041494422011	,"/"
2017-12-31 21:30:26,微信红包,霍格抓根宝,"/",收入,5.82,/,已存入零钱,1000039501005712316043089975620	,1000039501201712316043089975620	,"/"
2017-12-31 21:27:32,微信红包,/,"/",支出,8.00,零钱,支付成功,100003950117123100071131329639872352	,1000039501201712316040967283409	,"/"
2017-12-31 21:27:02,微信红包,明睿,"/",收入,3.17,/,已存入零钱,1000039501003712316042619822119	,1000039501201712316042619822119	,"/"
2017-12-31 21:20:35,微信红包,陈笠鸥🌊,"/",收入,1.55,/,已存入零钱,1000039501002712317039933433549	,1000039501201712317039933433549	,"/"
2017-12-31 12:15:58,商户消费,陕西广电网络传媒（集团）股份有限公司,"陕西广电商品",支出,499.00,交通银行,支付成功,4200000004201712314960400743	,SM65097560000000000CGn121553	,"/"
2017-12-29 16:53:16,微信红包,/,"/",支出,37.00,零钱,支付成功,100003950117122900071131324890646352	,1000039501201712296020809801051	,"/"
2017-12-29 00:45:06,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4200000046201712293231654368	,product_2017122963953256	,"/"
2017-12-29 00:43:52,商户消费,充值服务,"王者荣耀点券",支出,17.10,零钱,支付成功,4200000036201712293381908811	,product_2017122963949647	,"/"
2017-12-28 15:40:59,商户消费,inwow-印娃,"印娃订单123936942",支出,1.40,零钱,支付成功,4200000009201712283056626881	,123936942	,"/"
2017-12-24 13:18:47,商户消费,幸福食客量贩,"4583",支出,200.00,交通银行,支付成功,4200000013201712240327249070	,DEPD458301173580009	,"/"
2017-12-19 17:02:43,微信红包,　,"/",收入,110.00,/,已存入零钱,1000039501000712196017749376001	,1000039501201712196017749376001	,"/"
2017-12-18 01:46:36,商户消费,水滴平台筹款需求方,"爱心筹款_0057f67e_1513487536359",支出,5.00,零钱,支付成功,4200000038201712186238662896	,4b8dc14ab21248ca87297374317cf430	,"/"
2017-12-13 22:05:30,扫二维码付款,꧁༺ 同一个世界同一个梦༻꧂,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117121300070132783331789352	,1000050301201712131010576176569	,"/"
2017-12-05 22:33:36,商户消费,摩拜单车,"车费代扣",支出,5.00,零钱,支付成功,4200000019201712059328933968	,MBK0292017120522333675365561	,"/"
2017-12-04 18:39:27,微信红包,/,"/",支出,155.00,零钱,支付成功,100003940117120400070131035008309352	,1000039401201712046021417604020	,"/"
2017-11-25 18:31:23,商户消费,水滴平台筹款需求方,"爱心筹款_5b2d77d5_1511582493465",支出,10.00,零钱,支付成功,4200000039201711256999595124	,86931db64d294220949f4f7ae7f0a75e	,"/"
2017-11-24 18:43:19,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4200000049201711246779189734	,product_20171124291023128	,"/"
2017-11-22 23:07:31,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117112200070131088661774352	,1000050301201711221610593789675	,"/"
2017-11-22 23:03:53,扫二维码付款,😊Æ,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117112200070131163826969352	,1000050301201711220010602377699	,"/"
2017-11-19 09:11:58,手机充值-退款,手机充值,"30元手机话费-13709118244",收入,29.94,零钱,已全额退款,11500002217111901016103570899971	,5912010971201711192329498889	,"/"
2017-11-19 09:11:50,商户消费,手机充值,"30元手机话费-13709118244",支出,29.94,零钱,已全额退款,4200000043201711195605638117	,5912010971201711192329498889	,"/"
2017-11-14 16:58:42,商户消费,京东商城平台商户,"京东-66140969703",支出,50.00,零钱,支付成功,4200000019201711144645544764	,39415217111416584207573	,"/"
2017-11-13 17:03:33,转账,程同,"转账备注:微信转账",收入,2.50,/,已存入零钱,1000050201201711131800390505076	,/	,"/"
2017-11-13 17:03:18,微信红包,来自天堂的猫,"/",收入,2.50,/,已存入零钱,1000039501000711137018014218211	,1000039501201711137018014218211	,"/"
2017-11-13 16:11:27,微信红包,将,"/",收入,2.60,/,已存入零钱,1000039501000711137016444677058	,1000039501201711137016444677058	,"/"
2017-11-13 13:47:36,转账,韩睿,"转账备注:微信转账",收入,2.50,/,已存入零钱,1000050201201711131000257608848	,/	,"/"
2017-11-13 13:05:40,转账,刘浩,"转账备注:微信转账",收入,2.50,/,已存入零钱,1000050201201711130400236426202	,/	,"/"
2017-11-13 13:04:43,微信红包,zishuang_zhao,"/",收入,2.50,/,已存入零钱,1000039501000711136011906541203	,1000039501201711136011906541203	,"/"
2017-11-13 12:55:01,微信红包,明睿,"/",收入,2.50,/,已存入零钱,1000039501000711136011108096244	,1000039501201711136011108096244	,"/"
2017-11-12 14:45:02,二维码收款,白雨,"收款方备注:二维码收款",收入,6.66,零钱,已存入零钱,1000050301201711120620298013205	,/	,"/"
2017-11-12 12:36:03,微信红包,恶灵,"/",收入,1.11,/,已存入零钱,1000039501000711127009674437282	,1000039501201711127009674437282	,"/"
2017-11-12 12:34:39,微信红包,/,"/",支出,1.00,零钱,支付成功,100003950117111200070131115078996352	,1000039501201711126010985554102	,"/"
2017-11-11 13:06:09,微信红包,/,"/",支出,11.11,零钱,支付成功,100003950117111100070132616364159352	,1000039501201711116013826073204	,"/"
2017-11-11 01:12:36,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4200000048201711113814653915	,product_20171111104300190	,"/"
2017-11-10 18:23:37,微信红包,：.,"/",收入,0.06,/,已存入零钱,1000039501004711107019323060195	,1000039501201711107019323060195	,"/"
2017-11-09 12:36:36,扫二维码付款,13,"收款方备注:二维码收款",支出,26.00,零钱,支付成功,100005030117110900070131377192457352	,1000050301201711090910243481948	,"/"
2017-11-08 17:12:12,扫二维码付款,平淡一生,"收款方备注:二维码收款",支出,12.00,零钱,支付成功,100005030117110800070132601192250352	,1000050301201711081210328860311	,"/"
2017-11-05 13:18:37,商户消费,QQ网购,"京东-65176706636",支出,43.64,零钱,支付成功,1235847601301711051159966133	,40510817110513183703300	,"/"
2017-11-03 19:44:01,微信红包,/,"/",支出,160.00,零钱,支付成功,100003950117110300070132837496688352	,1000039501201711036026635349056	,"/"
2017-11-02 20:35:37,商户消费,QQ网购,"京东-64074052446",支出,110.78,零钱,支付成功,1235847601301711021372349473	,40515217110220353600161	,"/"
2017-11-01 17:08:10,零钱充值,交通银行(1797),"/",/,500.00,交通银行(1797),支付成功,110301711011749212691	,/	,"/"
2017-10-31 22:38:12,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4200000035201710311567880510	,product_20171031302511037	,"/"
2017-10-31 18:21:03,微信红包,/,"/",支出,1.00,零钱,支付成功,100003950117103100070131077533204352	,1000039501201710316020617186128	,"/"
2017-10-31 18:17:52,微信红包,/,"/",支出,1.00,零钱,支付成功,100003950117103100070131842751716352	,1000039501201710316021389227051	,"/"
2017-10-28 12:29:26,微信红包,/,"/",支出,14.00,零钱,支付成功,100003940117102800070131825606230352	,1000039401201710286010618920001	,"/"
2017-10-27 19:34:41,商户消费,拉卡拉微信支付特约商户,"西安市长安区锦业日晟便利店扫码收款",支出,16.90,零钱,支付成功,4200000001201710270687096269	,102573933862201710278260530944	,"/"
2017-10-23 12:03:39,商户消费,充值服务,"王者荣耀点券",支出,5.70,零钱,支付成功,4200000036201710239797741029	,product_20171023175600360	,"/"
2017-10-21 12:40:47,转账,老爸,"转账备注:微信转账",支出,300.00,零钱,支付成功,100005020117102100070031888176866352	,1000050201201710210900185014073	,"/"
2017-10-20 00:30:58,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4200000040201710209108320774	,product_20171020124005787	,"/"
2017-10-19 22:42:51,零钱充值,交通银行(1797),"/",/,500.00,交通银行(1797),支付成功,110301710191961522084	,/	,"/"
2017-10-19 22:39:10,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,14.90,交通银行,支付成功,100005030117101900070031209546978352	,1000050301201710190010466688063	,"/"
2017-10-19 21:50:26,扫二维码付款,吴文涛,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030117101900070031880795007352	,1000050301201710191210437780865	,"/"
2017-10-18 17:03:59,商户消费,京东商城平台商户,"京东商城订单",支出,45.00,零钱,支付成功,4200000027201710188830377182	,61610817101817035900762	,"/"
2017-10-14 19:54:48,商户消费,拉卡拉微信支付特约商户,"西安市长安区锦业日晟便利店扫码收款",支出,18.00,零钱,支付成功,4200000003201710148072494133	,102553762794201710145227554847	,"/"
2017-10-05 19:44:12,商户消费,手机充值,"30元手机话费-13201798865",支出,29.98,零钱,支付成功,4200000034201710056311077869	,5912010971201710051254312882	,"/"
2017-10-05 19:43:54,零钱充值,交通银行(1797),"/",/,100.00,交通银行(1797),支付成功,110301710051736350201	,/	,"/"
2017-10-05 19:43:21,商户消费,手机充值,"30元手机话费-18092270093",支出,29.97,零钱,支付成功,4200000033201710056310966172	,5912012761201710051254288943	,"/"
2017-10-04 22:15:49,微信红包,/,"/",支出,8.15,零钱,支付成功,100003950117100400070031480927812352	,1000039501201710046076717984193	,"/"
2017-10-04 22:15:06,微信红包,杨甫,"/",收入,10.40,/,已存入零钱,1000039501000710046079918884232	,1000039501201710046079918884232	,"/"
2017-10-04 11:36:44,微信红包,博士,"/",收入,5.09,/,已存入零钱,1000039501000710046024536379068	,1000039501201710046024536379068	,"/"
2017-10-04 10:25:42,微信红包,东南偏北,"/",收入,0.26,/,已存入零钱,1000039501002710047017590116223	,1000039501201710047017590116223	,"/"
2017-10-04 10:24:48,微信红包,永强,"/",收入,0.61,/,已存入零钱,1000039501006710046018726389145	,1000039501201710046018726389145	,"/"
2017-10-04 08:11:39,微信红包,/,"/",支出,6.00,零钱,支付成功,100003950117100400070031474590794352	,1000039501201710046009135691099	,"/"
2017-10-01 23:30:46,微信红包,来自天堂的猫,"/",收入,0.06,/,已存入零钱,1000039501003710017045122161142	,1000039501201710017045122161142	,"/"
2017-10-01 11:01:31,商户消费,充值服务,"王者荣耀点券",支出,28.50,零钱,支付成功,4200000039201710015336698021	,product_20171001221485831	,"/"
2017-09-28 22:37:36,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,14.50,零钱,支付成功,100005030117092800070031360698018352	,1000050301201709280710416863296	,"/"
